game_A,game_B,genre_sama,persen_laku_A,jumlah_pembeli_A,jumlah_pembeli_B,jumlah_beli_keduanya,persen_bundling
Brokenlore: Don'T Watch,Recycling Center Simulator,"Indie, Simulator",0.56,28,24,3,10.71
Brokenlore: Don'T Watch,Hairdresser Simulator,"Indie, Simulator",0.56,28,15,3,10.71
Brokenlore: Don'T Watch,Erra: Exordium,"Adventure, Indie",0.56,28,15,3,10.71
Brothers In Arms D-Day,Carnivores: Dinosaur Hunter,Shooter,0.14,7,118,3,42.86
Brothers In Arms D-Day,Jak 3,Action,0.14,7,28,3,42.86
Brothers In Arms D-Day,Astro Aqua Kitty,Shooter,0.14,7,24,3,42.86
Brothers: A Tale Of Two Sons,Hohokum,Puzzle,1.2,60,134,9,15.0
Brothers: A Tale Of Two Sons,Quantum Conundrum,"Adventure, Puzzle",1.2,60,106,7,11.67
Brothers: A Tale Of Two Sons,Blue Toad Murder Files Episode 1,"Adventure, Puzzle",1.2,60,56,7,11.67
Brothers: A Tale Of Two Sons,Gang Wars,"Adventure, Indie",1.2,60,124,6,10.0
Brothers: A Tale Of Two Sons,Dragon Age: Origins,Adventure,1.2,60,51,5,8.33
Brothers: A Tale Of Two Sons,Might & Magic Clash Of Heroes,"Adventure, Puzzle",1.2,60,71,5,8.33
Brothers: A Tale Of Two Sons,Awesomenauts,Indie,1.2,60,64,5,8.33
Brothers: A Tale Of Two Sons,Shakedown: Hawaii,Adventure,1.2,60,120,5,8.33
Brothers: A Tale Of Two Sons,Fear Effect 2: Retro Helix,"Adventure, Puzzle",1.2,60,98,5,8.33
Brothers: A Tale Of Two Sons,Trailblazer,Puzzle,1.2,60,107,5,8.33
Brothers: A Tale Of Two Sons,Elefunk,Puzzle,1.2,60,39,5,8.33
Brothers: A Tale Of Two Sons,Final Fantasy Ix,Adventure,1.2,60,79,5,8.33
Brothers: A Tale Of Two Sons,Rock Of Ages,Indie,1.2,60,48,5,8.33
Brothers: A Tale Of Two Sons,Tomb Raider Chronicles,"Adventure, Puzzle",1.2,60,138,5,8.33
Brothers: A Tale Of Two Sons,40 Winks,Adventure,1.2,60,217,4,6.67
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Lara Croft And The Guardian Of Light (Version Complète),Unknown,0.5,25,24,6,24.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Kula World,Unknown,0.5,25,37,5,20.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,The Unfinished Swan – Version D'Évaluation Et Déblocage,Unknown,0.5,25,24,5,20.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Fairytale Fights,Unknown,0.5,25,24,4,16.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,"Monstres & Cie L,Île De L,Épouvante",Unknown,0.5,25,64,4,16.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Arcade Classics,Unknown,0.5,25,18,4,16.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Beat Sketcher - Unlock Key,Unknown,0.5,25,19,4,16.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,The Arcade,Unknown,0.5,25,15,4,16.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Beach Buzzin’ Chopper,Unknown,0.5,25,50,4,16.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Batman: Arkham City - Demo,Unknown,0.5,25,16,4,16.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Smt: Digital Devil Saga 2,Unknown,0.5,25,18,4,16.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Parchési,Unknown,0.5,25,40,3,12.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,All-In-One Sports Collection,Unknown,0.5,25,44,3,12.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Canabalt,Unknown,0.5,25,46,3,12.0
Brothers: A Tale Of Two Sons - Obtenir Le Jeu Complet,Arcade Essentials + Arcade Evolution,Unknown,0.5,25,46,3,12.0
Brütal Legend,Beat Hazard Ultra,Music,1.5,75,106,13,17.33
Brütal Legend,The Metronomicon: Slay The Dance Floor,Music,1.5,75,66,12,16.0
Brütal Legend,Everyone Sing,Music,1.5,75,67,11,14.67
Brütal Legend,Boom Beats,Music,1.5,75,158,11,14.67
Brütal Legend,Rocksmith,"Music, Simulator",1.5,75,45,11,14.67
Brütal Legend,.Detuned,Music,1.5,75,65,10,13.33
Brütal Legend,Retro/Grade,Music,1.5,75,57,10,13.33
Brütal Legend,Mix Superstar,Music,1.5,75,77,10,13.33
Brütal Legend,Nba 2K12,"Simulator, Strategy",1.5,75,68,10,13.33
Brütal Legend,Shank 2,Adventure,1.5,75,56,9,12.0
Brütal Legend,40 Winks,Adventure,1.5,75,217,9,12.0
Brütal Legend,Hoard,"Real Time Strategy (Rts), Strategy",1.5,75,213,9,12.0
Brütal Legend,Visualizer,Music,1.5,75,44,9,12.0
Brütal Legend,Get Up And Dance,Music,1.5,75,57,9,12.0
Brütal Legend,Deathspank: Thongs Of Virtue,Adventure,1.5,75,101,9,12.0
Bubbelsche Deluxe,Insane Robots,Casual,0.24,12,14,3,25.0
Bubble Aim,Circle Of Nature,Simulation,0.6,30,38,4,13.33
Bubble Aim,Outlaws + Handful Of Missions: Remaster,Shooter,0.6,30,28,4,13.33
Bubble Aim,Robot Vs Monsters,"Shooter, Simulation",0.6,30,26,3,10.0
Bubble Aim,Road Cafe Simulator,Simulation,0.6,30,33,3,10.0
Bubble Aim,Deadcraft,Simulation,0.6,30,23,3,10.0
Bubble Aim,Jamestown+,Shooter,0.6,30,13,3,10.0
Bubble Ghost Remake,Sunderfolk,Adventure,0.36,18,23,4,22.22
Bubble Ghost Remake,Hypercharge: Unboxed,"Adventure, Indie, Platform",0.36,18,44,3,16.67
Bubble Ghost Remake,Arena Renovation,Indie,0.36,18,20,3,16.67
Bubble Ghost Remake,Finding Frankie,"Adventure, Indie, Platform",0.36,18,22,3,16.67
Bubble Monsters,Untitled Goose Game,Puzzle,0.18,9,6,3,33.33
Bubble Shooter Dx,Wordherd,"Brain Training, Casual",0.28,14,23,3,21.43
Bubble Trubble,Marvin'S Maze,"Arcade, Puzzle",1.66,83,101,21,25.3
Bubble Trubble,Urbanix,"Arcade, Puzzle",1.66,83,111,17,20.48
Bubble Trubble,Farm Frenzy 3,"Arcade, Puzzle",1.66,83,158,16,19.28
Bubble Trubble,Tetraminos,Puzzle,1.66,83,136,15,18.07
Bubble Trubble,Bloons,"Arcade, Puzzle",1.66,83,126,13,15.66
Bubble Trubble,Atari Anniversary Edition,Arcade,1.66,83,241,13,15.66
Bubble Trubble,Wizorb,"Arcade, Puzzle",1.66,83,166,13,15.66
Bubble Trubble,Bloons Td,"Arcade, Puzzle",1.66,83,124,13,15.66
Bubble Trubble,Breakquest: Extra Evolution,Arcade,1.66,83,91,12,14.46
Bubble Trubble,Pinball Dreams,Arcade,1.66,83,63,11,13.25
Bubble Trubble,Hoard,Arcade,1.66,83,213,11,13.25
Bubble Trubble,Caterpillar,"Arcade, Puzzle",1.66,83,84,11,13.25
Bubble Trubble,Dynogems,"Arcade, Puzzle",1.66,83,91,11,13.25
Bubble Trubble,Age Of Hammer Wars,Arcade,1.66,83,66,11,13.25
Bubble Trubble,Prehistoric Isle,Arcade,1.66,83,95,11,13.25
Bubsy In: The Purrfect Collection,Astérix & Obélix - Mission Babylone,Platform,0.16,8,15,3,37.5
Buck Blastem,Lunar Lander Beyond,"Adventure, Platform",0.36,18,26,3,16.67
Buck Blastem,Boss Rush: Mythology,Platform,0.36,18,25,3,16.67
Buck Blastem,D.U.M.B. Ducks,"Adventure, Platform, Shooter",0.36,18,17,3,16.67
Bud Spencer & Terence Hill - Slaps And Beans,Xenon Racer,Arcade,0.28,14,23,3,21.43
Bud Spencer & Terence Hill - Slaps And Beans 2,Dead Rising Deluxe Remaster,Adventure,0.46,23,21,4,17.39
Bud Spencer & Terence Hill - Slaps And Beans 2,Pilot Sports,"Arcade, Indie",0.46,23,24,3,13.04
Bud Spencer & Terence Hill - Slaps And Beans 2,Pacmaga 2,Fighting,0.46,23,20,3,13.04
Bud Spencer & Terence Hill - Slaps And Beans 2,Urban Showdown,"Arcade, Fighting",0.46,23,20,3,13.04
Bud Spencer & Terence Hill - Slaps And Beans 2,Cooking Companions,Adventure,0.46,23,26,3,13.04
Bud Spencer & Terence Hill - Slaps And Beans 2,Moonglow Bay,Adventure,0.46,23,22,3,13.04
Bud Spencer & Terence Hill - Slaps And Beans 2,Baby Steps,Adventure,0.46,23,15,3,13.04
Buddy Garden,Return To Monkey Island,Puzzle,0.32,16,25,3,18.75
Buddy Simulator 1984,House Of Horror - 7 Psychos,Horror,0.22,11,13,3,27.27
Budget Cuts Ultimate,Boundland,Arcade,0.26,13,9,3,23.08
Bug Fables: The Everlasting Sapling,Prison Life Sim 2025 - Survival,Adventure,0.26,13,14,3,23.08
Bugriders: The Race Of Kings,20Q,Unknown,1.08,54,54,12,22.22
Bugriders: The Race Of Kings,Mediatonic Combo!,Unknown,1.08,54,51,11,20.37
Bugriders: The Race Of Kings,Petz Ma Famille Hamster [Psp],Unknown,1.08,54,40,10,18.52
Bugriders: The Race Of Kings,Buzz!: Master Quiz [Psp],Unknown,1.08,54,57,10,18.52
Bugriders: The Race Of Kings,La Petite Sirène 2,Unknown,1.08,54,46,10,18.52
Bugriders: The Race Of Kings,Patapon 3 Déblocage En Ligne [Psp],Unknown,1.08,54,47,9,16.67
Bugriders: The Race Of Kings,Ape Academy [Psp],Unknown,1.08,54,39,9,16.67
Bugriders: The Race Of Kings,Ys: The Oath In Felghana [Psp],Unknown,1.08,54,37,8,14.81
Bugriders: The Race Of Kings,Mots Croisés,Unknown,1.08,54,53,8,14.81
Bugriders: The Race Of Kings,Spectral Vs. Generation [Psp],Unknown,1.08,54,30,7,12.96
Bugriders: The Race Of Kings,Defenders Of The Mystic Garden,Unknown,1.08,54,44,7,12.96
Bugriders: The Race Of Kings,G-Police,Unknown,1.08,54,54,7,12.96
Bugriders: The Race Of Kings,Gamelion Xmas Minis Bundle 2011,Unknown,1.08,54,51,7,12.96
Bugriders: The Race Of Kings,Prince Of Persia Revelations+Driver76,Unknown,1.08,54,33,7,12.96
Bugriders: The Race Of Kings,Pack Vert [Psp],Unknown,1.08,54,44,7,12.96
Build Lands,Karate Survivor,Indie,0.54,27,38,3,11.11
Build Lands,Colorful Colore,"Indie, Puzzle",0.54,27,26,3,11.11
Build Lands,Tiny Titans – Card Rumble,"Card & Board Game, Puzzle",0.54,27,24,3,11.11
Build Lands,Clutter'S Greatest Hits Collector’S Edition,"Card & Board Game, Indie, Puzzle",0.54,27,17,3,11.11
Build Lands,Dorfromantik,"Card & Board Game, Indie, Puzzle, Simulator",0.54,27,30,3,11.11
Build Lands,Promise Mascot Agency,"Indie, Simulator",0.54,27,11,3,11.11
Build Lands,Puppet House,"Indie, Puzzle",0.54,27,24,3,11.11
Buildest,Journey Of A Special Average Balloon,Casual,0.66,33,27,3,9.09
Buildest,Space Bouncer,"Casual, Simulation",0.66,33,29,3,9.09
Buildest,Backfirewall_,Casual,0.66,33,17,3,9.09
Buildest,Minos Dungeon,Casual,0.66,33,29,3,9.09
Buildest,Runny Bunny Ps4 & Ps5,Casual,0.66,33,22,3,9.09
Buildest,Steamworld Build,Simulation,0.66,33,22,3,9.09
Buildest,Road Cafe Simulator,Simulation,0.66,33,33,3,9.09
Buildest,Higgs Boson: Puzzle Collection,Casual,0.66,33,15,3,9.09
Buildest,Tetra'S Escape 2 Ps4 & Ps5,Casual,0.66,33,30,3,9.09
Buildest,Rooftop Rascal: The Midnight Cat,Casual,0.66,33,14,3,9.09
Buildest,Hardspace: Shipbreaker,Simulation,0.66,33,12,3,9.09
Buildest,Aery - A Journey Beyond Time,"Casual, Simulation",0.66,33,14,3,9.09
Bulletstorm,Bionic Commando Rearmed 2,"Action, Shooter",0.36,18,26,5,27.78
Bulletstorm,Retro/Grade,Shooter,0.36,18,57,4,22.22
Bulletstorm,Thexder Neo,"Action, Shooter",0.36,18,44,4,22.22
Bulletstorm,Final Exam,Shooter,0.36,18,63,4,22.22
Bulletstorm,Far Cry 4,"Action, Shooter",0.36,18,52,3,16.67
Bulletstorm,Red Faction,Shooter,0.36,18,28,3,16.67
Bulletstorm,Castlestorm,Shooter,0.36,18,86,3,16.67
Bulletstorm,M.O.Z.O.X. Space Salvager,"Action, Shooter",0.36,18,103,3,16.67
Bulletstorm,Medal Of Honor : En Première Ligne,"Action, Shooter",0.36,18,19,3,16.67
Bulletstorm,Twisted Metal: Black,Shooter,0.36,18,21,3,16.67
Bulletstorm,Victory Road,"Action, Shooter",0.36,18,99,3,16.67
Bulletstorm,Velocity,Shooter,0.36,18,108,3,16.67
Bulletstorm,Alpha Protocol,Shooter,0.36,18,57,3,16.67
Bulletstorm,Sasuke Vs Commander,Shooter,0.36,18,91,3,16.67
Bulletstorm,Hawx,Shooter,0.36,18,32,3,16.67
Bulletstorm:Full Clip Edition,The Legend Of Cyber Cowboy Ps4 & Ps5,Shooter,0.14,7,13,3,42.86
Bunker 22,Art Of Rally,Simulator,0.52,26,52,3,11.54
Bunker 22,Supermarket Anime Collector'S Simulator,Simulator,0.52,26,34,3,11.54
Bunker 22,Arcade Room Simulator,"Action, Simulator",0.52,26,26,3,11.54
Bunker 22,The Jumping Churros: Turbo,Simulator,0.52,26,26,3,11.54
Bunker 22,Farmer'S Life,Simulator,0.52,26,21,3,11.54
Bunny Cubed Ps4 & Ps5,Sokomine,"Casual, Puzzle",0.52,26,22,4,15.38
Bunny Cubed Ps4 & Ps5,Land Of Mushrooms,Puzzle,0.52,26,28,3,11.54
Bunny Cubed Ps4 & Ps5,Little Nightmares Iii,Puzzle,0.52,26,33,3,11.54
Bunny Cubed Ps4 & Ps5,Unboxing: Cozy Home Simulator,Puzzle,0.52,26,33,3,11.54
Bunny Cubed Ps4 & Ps5,Minos Dungeon,"Casual, Puzzle",0.52,26,29,3,11.54
Bunny Cubed Ps4 & Ps5,Dungeons Of Paint Ps4 & Ps5,Casual,0.52,26,23,3,11.54
Bunny Cubed Ps4 & Ps5,The Oregon Trail,Casual,0.52,26,18,3,11.54
Bunny Mahjo,Classic Checkers,"Card & Board Game, Strategy",0.42,21,16,4,19.05
Bunny Mahjo,Just Find It 3 Collector'S Edition,Puzzle,0.42,21,16,3,14.29
Bunny Mahjo,Chippy'S Stash,"Puzzle, Strategy",0.42,21,30,3,14.29
Bunny Mahjo,Across The Obelisk,"Card & Board Game, Strategy",0.42,21,40,3,14.29
Bunny Mazes,Knight With Tactics,Puzzle,0.38,19,23,3,15.79
Bunny Memory,Bravematch,"Card & Board Game, Puzzle",0.26,13,21,3,23.08
Bunny Memory,Jewel Match Twilight Solitaire,"Card & Board Game, Indie, Puzzle",0.26,13,18,3,23.08
Bunny Rampage: History Of Revenge,Nephise: Ascension,"Adventure, Simulator",0.24,12,14,3,25.0
Bunny Reversi,Kiting Cat,Puzzle,0.18,9,26,3,33.33
Burger Bounce,Tcg Card Market Simulator,Arcade,0.34,17,43,3,17.65
Burger Bounce,Peglin,Arcade,0.34,17,20,3,17.65
Burger Fun,Demons Are Coming!,Arcade,0.26,13,35,3,23.08
Burger Master,Islanders: New Shores,"Puzzle, Simulator, Strategy",0.42,21,21,3,14.29
Burgertime World Tour,Jet Set Radio,Arcade,0.48,24,116,5,20.83
Burgertime World Tour,The Last Bounty Hunter,"Action, Arcade",0.48,24,54,5,20.83
Burgertime World Tour,Ridge Racer Unbounded,Arcade,0.48,24,66,5,20.83
Burgertime World Tour,Hyperballoid Hd,"Action, Arcade",0.48,24,24,4,16.67
Burgertime World Tour,Kit Piratage De Bentley,Arcade,0.48,24,34,4,16.67
Burgertime World Tour,Caterpillar,Arcade,0.48,24,84,4,16.67
Burgertime World Tour,Shakedown: Hawaii,Action,0.48,24,120,4,16.67
Burgertime World Tour,Marvel Pinball Demo,Arcade,0.48,24,18,4,16.67
Burgertime World Tour,Ratchet & Clank: A Crack In Time,Arcade,0.48,24,56,4,16.67
Burgertime World Tour,A Space Shooter For 2 Bucks!,"Action, Arcade",0.48,24,120,4,16.67
Burgertime World Tour,Brainpipe,"Action, Arcade",0.48,24,161,4,16.67
Burgertime World Tour,Echoes,Arcade,0.48,24,78,4,16.67
Burgertime World Tour,Démo Blast Factor,Arcade,0.48,24,27,4,16.67
Burgertime World Tour,Bloons,Arcade,0.48,24,126,3,12.5
Burgertime World Tour,Farm Frenzy 3,Arcade,0.48,24,158,3,12.5
Buried Stars,The Legend Of Tianding,Adventure,0.26,13,64,3,23.08
Buried Stars,The Cricket C,Unique,0.26,13,17,3,23.08
Buried Stars,Road Not Taken,"Adventure, Unique",0.26,13,9,3,23.08
Buried Stars,Zj The Ball Calculator,Unique,0.26,13,10,3,23.08
Buried Stars,Vampire: The Masquerade - Shadows Of New York,Adventure,0.26,13,37,3,23.08
Burn The Rope,Bloons Td,"Puzzle, Strategy",0.42,21,124,8,38.1
Burn The Rope,Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,Strategy,0.42,21,82,8,38.1
Burn The Rope,Farm Frenzy,Strategy,0.42,21,144,5,23.81
Burn The Rope,Unit 13,Strategy,0.42,21,51,5,23.81
Burn The Rope,L.A. Gridlock,Strategy,0.42,21,67,5,23.81
Burn The Rope,Doodle Kingdom,Puzzle,0.42,21,69,5,23.81
Burn The Rope,Nova-111,"Puzzle, Strategy",0.42,21,71,5,23.81
Burn The Rope,Squares,"Puzzle, Strategy",0.42,21,40,4,19.05
Burn The Rope,Pic-A-Pix Pieces,Puzzle,0.42,21,77,4,19.05
Burn The Rope,Disgaea 4: A Promise Revisited,Strategy,0.42,21,81,4,19.05
Burn The Rope,Tom Clancy'S Endwar,Strategy,0.42,21,91,4,19.05
Burn The Rope,Core Blaster,Strategy,0.42,21,76,4,19.05
Burn The Rope,Patapon 3 [Psp],Strategy,0.42,21,149,4,19.05
Burn The Rope,Legends Of War: Patton'S Campaign,Strategy,0.42,21,47,4,19.05
Burn The Rope,Lemmings [Psp],"Puzzle, Strategy",0.42,21,73,4,19.05
Burn Zombie Burn!,Beat Hazard Ultra,"Arcade, Shooter",0.7,35,106,10,28.57
Burn Zombie Burn!,Jet Set Radio,Arcade,0.7,35,116,8,22.86
Burn Zombie Burn!,Choplifter Hd,"Arcade, Shooter",0.7,35,70,8,22.86
Burn Zombie Burn!,Under Night In-Birth Exe:Late,Arcade,0.7,35,19,7,20.0
Burn Zombie Burn!,Alien Breed 3: Descent,"Arcade, Shooter",0.7,35,31,6,17.14
Burn Zombie Burn!,Critter Crunch,Arcade,0.7,35,50,6,17.14
Burn Zombie Burn!,Heracles Chariot Racing,Arcade,0.7,35,116,6,17.14
Burn Zombie Burn!,Sky Force Anniversary,"Arcade, Shooter",0.7,35,54,6,17.14
Burn Zombie Burn!,Wired Arcade Bundle,Arcade,0.7,35,68,6,17.14
Burn Zombie Burn!,Duael Invaders,"Arcade, Shooter",0.7,35,95,6,17.14
Burn Zombie Burn!,Victory Road,"Arcade, Shooter",0.7,35,99,6,17.14
Burn Zombie Burn!,The Last Bounty Hunter,Arcade,0.7,35,54,6,17.14
Burn Zombie Burn!,Wroom Wroom Bundle!,Arcade,0.7,35,44,6,17.14
Burn Zombie Burn!,VelocityUltra,Arcade,0.7,35,54,5,14.29
Burn Zombie Burn!,Wizorb,Arcade,0.7,35,166,5,14.29
Burning Secrets - A Bara Visual Novel Ps4 & Ps5,Without A Voice Ps4 & Ps5,"Adventure, Unique",0.42,21,19,3,14.29
Burning Secrets - A Bara Visual Novel Ps4 & Ps5,We Were Here Together,"Adventure, Unique",0.42,21,37,3,14.29
Burning Secrets - A Bara Visual Novel Ps4 & Ps5,Soul Searching,"Adventure, Unique",0.42,21,43,3,14.29
Burning Secrets - A Bara Visual Novel Ps4 & Ps5,Song Of Horror,Unique,0.42,21,12,3,14.29
Burnout Dominator,Jet Rider 2,Racing,0.58,29,70,12,41.38
Burnout Dominator,Feisty Feet,Racing,0.58,29,138,11,37.93
Burnout Dominator,Atv Racers,Racing,0.58,29,68,11,37.93
Burnout Dominator,Zombie Racers,Racing,0.58,29,64,11,37.93
Burnout Dominator,Motorstorm Arctic Edge [Psp],Racing,0.58,29,48,11,37.93
Burnout Dominator,Ctr: Crash Team Racing,Racing,0.58,29,57,11,37.93
Burnout Dominator,Motorhead,Racing,0.58,29,59,11,37.93
Burnout Dominator,Motor Toon Grand Prix 2,Racing,0.58,29,132,10,34.48
Burnout Dominator,Trailblazer,Racing,0.58,29,107,10,34.48
Burnout Dominator,Jet Rider,Racing,0.58,29,67,10,34.48
Burnout Dominator,Jelly Pops,Racing,0.58,29,94,10,34.48
Burnout Dominator,Need For Speed Prostreet [Psp],Racing,0.58,29,33,9,31.03
Burnout Dominator,Rumble Trucks,Racing,0.58,29,56,9,31.03
Burnout Dominator,Cool Boarders 2,Racing,0.58,29,124,8,27.59
Burnout Dominator,Need For Speed Shift,Racing,0.58,29,65,8,27.59
Burnout Legends [Psp],Motorstorm Arctic Edge [Psp],Racing,0.62,31,48,12,38.71
Burnout Legends [Psp],Twisted Metal,Racing,0.62,31,108,12,38.71
Burnout Legends [Psp],Feisty Feet,Racing,0.62,31,138,11,35.48
Burnout Legends [Psp],Trailblazer,Racing,0.62,31,107,11,35.48
Burnout Legends [Psp],Need For Speed Prostreet [Psp],Racing,0.62,31,33,11,35.48
Burnout Legends [Psp],Tnt Racers [Psp],Racing,0.62,31,33,11,35.48
Burnout Legends [Psp],Le Package Big Head,Racing,0.62,31,126,11,35.48
Burnout Legends [Psp],Jet Rider 2,Racing,0.62,31,70,10,32.26
Burnout Legends [Psp],Cars Race O Rama,Racing,0.62,31,48,10,32.26
Burnout Legends [Psp],Wipeout Pulse [Psp],Racing,0.62,31,48,10,32.26
Burnout Legends [Psp],Touch Racing Nitro,Racing,0.62,31,66,10,32.26
Burnout Legends [Psp],Aero Racer,Racing,0.62,31,52,9,29.03
Burnout Legends [Psp],Jet Rider,Racing,0.62,31,67,9,29.03
Burnout Legends [Psp],Heracles Chariot Racing,Racing,0.62,31,116,9,29.03
Burnout Legends [Psp],4X4 Jam,Racing,0.62,31,74,9,29.03
Burst Hero,Star Wars The Clone Wars,Shooter,0.54,27,15,4,14.81
Burst Hero,Mystery Hotel: Hidden Objects,Adventure,0.54,27,25,3,11.11
Burst Hero,Red Matter,Adventure,0.54,27,42,3,11.11
Burst Hero,The Cub,"Adventure, Indie",0.54,27,34,3,11.11
Burst Hero,Slay The Princess - The Pristine Cut,"Adventure, Indie, Simulator, RPG",0.54,27,36,3,11.11
Burst Hero,Tevi,Adventure,0.54,27,29,3,11.11
Burst Hero,No Heroes Allowed!,Strategy,0.54,27,18,3,11.11
Burst Hero,Phasmophobia,Indie,0.54,27,21,3,11.11
Burst Hero,Howl,Strategy,0.54,27,16,3,11.11
Burst Hero,Big Adventure: Trip To Europe 6 Collector'S Edition,"Adventure, Indie",0.54,27,18,3,11.11
Bus Driving Simulator : Evo,Road Maintenance Simulator,"Racing, Simulator",0.7,35,40,3,8.57
Bus Driving Simulator : Evo,Bombardino Crocodilo Vs Tung Tung Sahur,Simulator,0.7,35,39,3,8.57
Bus Driving Simulator : Evo,Aero Cosmos,"Racing, Simulator",0.7,35,19,3,8.57
Bus Driving Simulator : Evo,F1 Manager 2023,Racing,0.7,35,40,3,8.57
Bus Driving Simulator : Evo,Helicopter Flight Simulator,"Racing, Simulator",0.7,35,14,3,8.57
Bus Driving Simulator : Evo,Tralalero Tralala Simulator,Simulator,0.7,35,10,3,8.57
Bus Driving Simulator : Evo,The Jumping Coffee: Turbo,Simulator,0.7,35,24,3,8.57
Bus Simulator Driver 2024 : City Zone,Antigraviator,Racing,0.56,28,16,3,10.71
Bus Simulator Driver 2024 : City Zone,Flipy'S Tesla! Inventons L’Avenir,Educational,0.56,28,19,3,10.71
Bus Simulator Driver 2024 : City Zone,Spot The Diff,Educational,0.56,28,48,3,10.71
Bus Simulator Driver 2024 : City Zone,Car Mechanic Simulator,"Educational, Racing, Simulation",0.56,28,15,3,10.71
Bus Simulator Driver 2024 : City Zone,Rush Rally Origins,Racing,0.56,28,12,3,10.71
Bus Stop Shuffle,Stackzap,Brain Training,0.5,25,10,4,16.0
Bus Stop Shuffle,Quiz Thiz Austria: Gold Edition,Brain Training,0.5,25,25,3,12.0
Bus Stop Shuffle,Sixty Words By Powgi Ps4 & Ps5,Brain Training,0.5,25,36,3,12.0
Bush Hockey League,Curling,Sports,0.18,9,14,3,33.33
Butcher,Party Golf,Arcade,0.16,8,24,3,37.5
Button City,Keylocker | Turn Based Cyberpunk Action,"Adventure, Indie, RPG",0.54,27,42,3,11.11
Button City,Insurmountable,Adventure,0.54,27,18,3,11.11
Button City,Harmony: The Fall Of Reverie,"Adventure, Indie, Visual Novel",0.54,27,22,3,11.11
Button City,Flippy Jump,Arcade,0.54,27,30,3,11.11
Button City,Zombfarm Ps4 & Ps5,Adventure,0.54,27,28,3,11.11
Button City,Blind - The Unseen Truth,"Adventure, Visual Novel, RPG",0.54,27,27,3,11.11
Button City,Geojelly,Arcade,0.54,27,32,3,11.11
Button City,Patrick'S Parabox,"Adventure, Arcade, Indie",0.54,27,15,3,11.11
Button City,All In Abyss: Judge The Fake,"Adventure, Indie, Visual Novel, RPG",0.54,27,18,3,11.11
Buzz! Junior: Les P'Tits Dinos,All-In-One Sports Collection,Unknown,0.32,16,44,3,18.75
Buzz! Junior: Les P'Tits Dinos,"Monstres & Cie L,Île De L,Épouvante",Unknown,0.32,16,64,3,18.75
Buzz! Junior: Les P'Tits Dinos,Disney Atlantide : L'Empire Perdu,Unknown,0.32,16,42,3,18.75
Buzz! Junior: Les P'Tits Dinos,Dynasty Warriors Gundam 2 : Contenu Téléchargeable,Unknown,0.32,16,24,3,18.75
Buzz! Junior: Les P'Tits Dinos,Doc Clock : Le Sandwich Grillé De Temps,Unknown,0.32,16,27,3,18.75
Buzz! Junior: Les P'Tits Dinos,Adventure Time: Finn Et Jake Mènent L'Enquête,Unknown,0.32,16,13,3,18.75
Buzz! Junior: Les P'Tits Dinos,Non-Game Avatars (Psn),Unknown,0.32,16,20,3,18.75
Buzz! Junior: Les P'Tits Dinos,Gottlieb Pinball Classics,Unknown,0.32,16,16,3,18.75
Buzz! Junior: Les P'Tits Dinos,Donald Couak Attack ?*!,Unknown,0.32,16,15,3,18.75
Buzz! Junior: Les P'Tits Dinos,Bugriders: The Race Of Kings,Unknown,0.32,16,54,3,18.75
Buzz! Junior: Les P'Tits Dinos,Peter Pan : La Légende Du Pays Imagin,Unknown,0.32,16,19,3,18.75
Buzz! Junior: Les P'Tits Dinos,Siren Blood Curse Chapitre Deux - Sans Issue,Unknown,0.32,16,20,3,18.75
Buzz! Junior: Les P'Tits Dinos,Orc Attack: Flatulent Rebellion Full Version Upgrade,Unknown,0.32,16,20,3,18.75
Buzz! Junior: Les P'Tits Dinos,Lara Croft And The Guardian Of Light (Version Complète),Unknown,0.32,16,24,3,18.75
Buzz! Junior: Singes En Délire,Everyone Sing,Party,0.36,18,67,9,50.0
Buzz! Junior: Singes En Délire,Carnival Island,Party,0.36,18,24,7,38.89
Buzz! Junior: Singes En Délire,Sports Champions,Party,0.36,18,60,6,33.33
Buzz! Junior: Singes En Délire,Tv Superstars,Party,0.36,18,43,6,33.33
Buzz! Junior: Singes En Délire,Buzz! Junior: Robots En Folie,Party,0.36,18,24,6,33.33
Buzz! Junior: Singes En Délire,Blue Toad Murder Files Episode 1,Party,0.36,18,56,6,33.33
Buzz! Junior: Singes En Délire,Beat Sketcher,Party,0.36,18,85,5,27.78
